#######################################################################
#                                                                     #
# Coordinates of SKA1 LOW Field Stations taken from                   #
# 513-000001-CIV-1002 - Rev.0 - Field Stations - Location Details.xlsx#
#                                                                     #
# Ideally, this information should be sourced from Table 10-1 of      #
# SKA1-LOW Configuration Coordinates - Complete Set                   #
# (SKA-TEL-SKO-0000422)                                               #
# Current revision does not have HAE information. Until that is       #
# updated, we'll source this directly from the spreadsheet.           #
#                                                                     #
# Columns:                                                            #
#	Station ID                                                        #
#	Label                                                             #
#	Latitude [deg]                                                    #
#	Longitude [deg]                                                   #
#	HAE [m] - Height Above Ellipsoid in WGS84                         #
#	ECEF-X, ECEF-Y, ECEF-Z [m]                                        #
#   Station rotation angle [deg] - measured east of north             #
#                                                                     #
#######################################################################
40,C40,-26.824029003993445,116.76223299455874,345.1376321554915,-2564855.4224699372,5085877.9811985,-2860984.9427669253,267.4
41,C41,-26.824586999929018,116.76341800253327,345.3376321554915,-2564948.125845053,5085800.180274406,-2861040.2095326926,230.2
42,C42,-26.82445800109951,116.76659600303566,346.5376321554915,-2565233.601007021,5085664.618819289,-2861027.995228419,129.8
43,C43,-26.825319998269045,116.76232799679833,345.0376321554915,-2564834.7473839265,5085816.0101149585,-2861112.5550867184,7.7
44,C44,-26.824240001310155,116.76512800064462,345.5376321554915,-2565107.804926166,5085739.278053939,-2861005.9874242977,352.3
45,C45,-26.82664299813657,116.76374900326256,345.9376321554915,-2564931.451560458,5085694.045079408,-2861243.7820204487,145.2
46,C46,-26.823743998733587,116.76264000015976,345.5376321554915,-2564898.1281463187,5085872.804271927,-2860956.9408846637,214.8
47,C47,-26.8259030000907,116.76610799676554,346.9376321554915,-2565157.9052735097,5085622.272843428,-2861171.0610468904,282.7
48,C48,-26.82497699735443,116.7626090015412,345.1376321554915,-2564867.4538587104,5085818.8246739255,-2861078.683378138,77.3
49,C49,-26.82273399883496,116.7645829968488,344.9376321554915,-2565093.097714098,5085830.43324394,-2860856.797027409,60.2
50,C50,-26.825695999347573,116.76646999625845,346.9376321554915,-2565194.698250107,5085615.307782699,-2861150.592376961,299.8
51,C51,-26.823019997277065,116.76496500415696,345.0376321554915,-2565120.6068497845,5085800.6428147005,-2860885.122988831,197.7
52,C52,-26.826148001450168,116.76421799839316,346.2376321554915,-2564984.347681555,5085695.389582806,-2861194.9713509446,162.3
53,C53,-26.823876997119264,116.76324100232812,345.7376321554915,-2564948.5618948783,5085840.121227765,-2860970.1825196194,335.2
54,C54,-26.824477002138003,116.7657190027459,346.1376321554915,-2565155.1681397352,5085702.7160676755,-2861029.693609258,24.8
55,C55,-26.824877998520922,116.76673099985695,346.7376321554915,-2565236.2058819598,5085639.983349173,-2861069.6161174877,112.7
56,C56,-26.825512003255646,116.76273100421881,345.3376321554915,-2564866.3171948395,5085789.63590111,-2861131.6763846576,247.3
57,C57,-26.8259290022946,116.76489799644591,346.5376321554915,-2565049.757755532,5085674.964324247,-2861173.4516844614,250.2
58,C58,-26.825983999562766,116.7634099987981,345.8376321554915,-2564916.1598786265,5085738.564846641,-2861178.574024937,109.8
59,C59,-26.82495821803488,116.76418620493939,345.7376321554915,-2565008.1161963213,5085749.535134771,-2861077.0971863233,27.7
60,C60,-26.825102996559718,116.76596600267328,346.7376321554915,-2565163.236902779,5085664.18800468,-2861091.864553573,332.3
61,C61,-26.82624999662313,116.76298399628598,345.4376321554915,-2564872.1962813637,5085745.440108018,-2861204.6957834484,165.2
62,C62,-26.826458000711963,116.76334499938913,345.6376321554915,-2564899.6364969728,5085720.151742196,-2861225.353820341,194.8
63,C63,-26.824993999532364,116.7635750035365,345.5376321554915,-2564952.977871235,5085775.140127975,-2861080.5451074955,302.7
64,C64,-26.823213003351835,116.76307400215421,345.4376321554915,-2564948.5677863457,5085877.001990954,-2860904.3887710674,57.3
65,C65,-26.822702001521094,116.76374899514492,344.8376321554915,-2565019.7479558657,5085869.119173004,-2860853.587858759,80.2
66,C66,-26.82669900113698,116.76435400551135,346.4376321554915,-2564984.092489692,5085664.85887273,-2861249.545319133,279.8
67,C67,-26.82457799911729,116.76273899783646,345.2376321554915,-2564888.016999186,5085830.898951697,-2861039.27437823,217.8
68,C68,-26.822844004864795,116.76563800022107,345.6376321554915,-2565184.548434753,5085778.847411488,-2860867.990799908,142.2
69,C69,-26.823696997343482,116.76572999607217,345.8376321554915,-2565173.5875316644,5085736.807733187,-2860952.4285792224,355.3
70,C70,-26.823497999520594,116.76421100487327,345.2376321554915,-2565042.996245099,5085813.218319615,-2860932.4801358953,4.7
71,C71,-26.825513999092756,116.76607200312226,346.7376321554915,-2565163.3901997935,5085641.092597496,-2861132.505522635,132.8
72,C72,-26.823694000061998,116.76640199618686,346.1376321554915,-2565233.424064272,5085707.094294028,-2860952.2675703326,227.2
73,C73,-26.82674100399546,116.76489200312785,346.7376321554915,-2565031.020582857,5085639.137535822,-2861253.834005032,270.3
74,C74,-26.825796998515713,116.76244699976534,345.0376321554915,-2564834.570157827,5085789.385852571,-2861159.721961441,89.7
75,C75,-26.82493400309613,116.76558300041076,346.5376321554915,-2565132.966084164,5085688.720628049,-2861075.063757577,47.8
76,C76,-26.826382997855458,116.76667200418524,347.2376321554915,-2565197.277771687,5085575.830174993,-2861218.659482872,312.2
77,C77,-26.826764002621648,116.76673199824866,347.2376321554915,-2565194.0223337538,5085556.133107046,-2861256.333786005,185.3
78,C78,-26.822298996816944,116.76229000106389,344.1376321554915,-2564899.031276656,5085951.867527937,-2860813.4209179743,174.7
79,C79,-26.826896920703287,116.76545934273118,347.0376321554915,-2565077.9874969036,5085607.016031478,-2861269.386629804,322.8
80,C80,-26.823723995940192,116.76122600245066,343.8376321554915,-2564772.380786929,5085935.640080316,-2860954.195811185,37.2
81,C81,-26.827717998601727,116.76536000430872,346.9376321554915,-2565050.639089764,5085574.722857702,-2861350.530350625,100.3
82,C82,-26.82694300314843,116.76293200431395,345.3376321554915,-2564851.9361522817,5085716.745535842,-2861273.17610959,259.7
83,C83,-26.8232879965145,116.76768700528568,345.9376321554915,-2565356.546269622,5085667.526643342,-2860912.0300356606,237.8
84,C84,-26.8266930024904,116.7625640031603,345.2376321554915,-2564824.860648785,5085744.301870134,-2861248.4106129804,122.2
85,C85,-26.822919997728853,116.76674599842562,346.0376321554915,-2565281.347412618,5085726.16659191,-2860875.685817208,15.3
86,C86,-26.82719399970057,116.7634750029262,345.7376321554915,-2564894.642601331,5085681.549645005,-2861298.1754185376,344.7
87,C87,-26.825571999553848,116.76181200490231,344.9376321554915,-2564783.2314042603,5085827.777136817,-2861137.428446546,152.8
88,C88,-26.827273080529515,116.76502367249545,347.0376321554915,-2565030.8460273263,5085609.725133849,-2861306.5816918463,207.2
89,C89,-26.82259099727801,116.76276399743482,344.1376321554915,-2564934.5320159863,5085917.612672988,-2860842.2953676283,290.3
90,C90,-26.82415200159378,116.76111700381644,344.0376321554915,-2564753.1494893087,5085921.569875764,-2860996.608826912,69.7
91,C91,-26.82717300364506,116.7625559982167,345.2376321554915,-2564813.3415520475,5085723.2281169435,-2861295.8736592447,67.8
92,C92,-26.824535002941168,116.76136899519908,344.8376321554915,-2564767.216003857,5085893.827602372,-2861034.842277035,292.2
93,C93,-26.82180899919983,116.76307799880757,344.4376321554915,-2564980.1314598285,5085938.705268332,-2860765.10273102,205.4
94,C94,-26.826014996948203,116.76765600297891,347.5376321554915,-2565293.025552619,5085548.443825624,-2861182.4062866196,154.6
95,C95,-26.824156004554506,116.76176700333953,344.8376321554915,-2564811.078568968,5085892.932098195,-2860997.365656637,342.9
96,C96,-26.8230710014718,116.7615059950454,343.8376321554915,-2564811.936307407,5085952.2594570415,-2860889.625025957,17.1
97,C97,-26.822438003820377,116.76553200351589,344.9376321554915,-2565184.0002802066,5085801.1600274,-2860827.5276086987,120.4
98,C98,-26.824196999637003,116.76748599585223,346.7376321554915,-2565318.555902065,5085636.583184968,-2861002.2767760907,239.6
99,C99,-26.82734414624726,116.76544669153424,347.0376321554915,-2565066.79297294,5085587.614128385,-2861313.608727862,257.9
100,C100,-26.826545003302503,116.76571700360802,347.0376321554915,-2565108.7828064547,5085611.193338768,-2861234.588573156,102.1
101,C101,-26.82186099546435,116.7637150046033,344.5376321554915,-2565035.5455040154,5085907.946371152,-2860770.2895280835,35.4
102,C102,-26.822482996984917,116.76327199617619,344.3376321554915,-2564982.1369214715,5085899.851938778,-2860831.7060186244,324.6
103,C103,-26.82577800077683,116.76724399997174,347.3376321554915,-2565261.7131993026,5085577.311960573,-2861158.8813672136,172.9
104,C104,-26.822244003698835,116.76637899610455,345.3376321554915,-2565263.7115213634,5085772.218012501,-2860808.524387143,187.1
105,C105,-26.82233699915482,116.76395700541937,344.6376321554915,-2565046.3498103,5085875.942257645,-2860817.4043939677,310.4
106,C106,-26.822715997167673,116.7617890042224,344.1376321554915,-2564845.1711637494,5085955.678557124,-2860854.655952516,49.6
107,C107,-26.8237359971428,116.76723200044819,346.3376321554915,-2565306.231563474,5085668.217468457,-2860956.510654339,87.9
108,C108,-26.825102003647153,116.76195500418221,345.0376321554915,-2564806.5472824094,5085842.439899589,-2861090.9992151577,272.1
109,C109,-26.82207200131336,116.7659829971831,344.8376321554915,-2565232.2332018907,5085797.227694712,-2860791.290284363,225.4
110,C110,-26.822023997880702,116.76506899979096,344.6376321554915,-2565152.1033606855,5085840.13189595,-2860786.4532065364,134.6
111,C111,-26.826187001823723,116.76237499632948,345.0376321554915,-2564819.3971975246,5085775.19592898,-2861198.286234822,2.9
112,C112,-26.82726599564422,116.7645690011831,346.6376321554915,-2564990.4878383633,5085630.077437576,-2861305.7006114814,357.1
113,C113,-26.827541998159315,116.76321199896769,345.7376321554915,-2564863.4614017014,5085677.784882988,-2861332.585764607,140.4
114,C114,-26.823223996372704,116.7619310027371,344.2376321554915,-2564846.3788876883,5085926.722447633,-2860904.9343210966,219.6
115,C115,-26.82592899915696,116.76127200034232,344.5376321554915,-2564727.0992146893,5085835.691319693,-2861172.5488113435,277.9
116,C116,-26.82335100360262,116.76258100231165,345.5376321554915,-2564901.739530224,5085892.990565714,-2860918.0799460714,82.1
117,C117,-26.82641400056106,116.76624400426911,347.0376321554915,-2565158.50984449,5085593.448521214,-2861221.634822169,55.5
118,C118,-26.821626996532483,116.76421300553883,344.5376321554915,-2565085.0193654587,5085896.09755549,-2860747.150414171,304.5
119,C119,-26.82321699681141,116.76702400459624,345.9376321554915,-2565299.2958655637,5085700.38105552,-2860905.009281135,193.0
120,C120,-26.82544000299117,116.76689500204354,347.1376321554915,-2565238.267443893,5085607.868306157,-2861125.369121357,167.0
121,C121,-26.823596996256672,116.7617879972758,344.1376321554915,-2564825.246775283,5085916.391839211,-2860941.7729610936,330.5
122,C122,-26.822007998434927,116.76459599938141,344.6376321554915,-2565110.477790654,5085862.022358508,-2860784.871096196,29.5
123,C123,-26.823242003005248,116.76648499984597,346.0376321554915,-2565250.929597605,5085723.476977787,-2860907.5271250624,108.0
124,C124,-26.824832996588885,116.7676790038693,347.0376321554915,-2565321.4854915543,5085599.786923812,-2861065.3015745305,252.0
125,C125,-26.826809001363852,116.76214299893967,344.9376321554915,-2564784.758459698,5085757.729453064,-2861259.7453397643,245.5
126,C126,-26.826377001730844,116.76728000137832,347.6376321554915,-2565251.5392822116,5085549.195574923,-2861218.247091752,114.5
127,C127,-26.82676599604184,116.7616700054531,344.6376321554915,-2564743.6217521643,5085780.583490487,-2861255.3575323387,23.0
128,C128,-26.826451999944783,116.7619850004735,344.8376321554915,-2564778.7324464917,5085780.66244371,-2861224.3994236686,337.0
129,C129,-26.825510996005363,116.76133199983211,344.5376321554915,-2564741.836744763,5085851.668853839,-2861131.215765465,160.5
130,C130,-26.827542001747645,116.76398699783641,346.1376321554915,-2564932.4121372886,5085643.409898619,-2861332.7666420443,199.5
131,C131,-26.82409699876914,116.76701499944943,346.6376321554915,-2565278.9613917256,5085662.055819921,-2860992.343212543,298.0
132,C132,-26.827007001913245,116.76639200173253,347.1376321554915,-2565158.3315913607,5085560.425795927,-2861280.3167129885,62.0
133,C133,-26.82270299892107,116.76716199738676,345.6376321554915,-2565322.9981681933,5085716.909627686,-2860854.0474713403,75.5
134,C134,-26.821889998505664,116.76550800343354,344.6376321554915,-2565194.0884467894,5085826.4592954805,-2860773.2026284565,284.5
135,C135,-26.825126003494784,116.7612429995451,344.8376321554915,-2564742.7254812466,5085873.081008575,-2861093.282130326,213.0
136,C136,-26.82542399940469,116.7679579981808,347.4376321554915,-2565333.1001663203,5085561.228640436,-2861123.922029952,147.0
137,C137,-26.82276599783374,116.76237400131424,344.3376321554915,-2564896.0539112403,5085927.4180512065,-2860859.690499375,350.5
138,C138,-26.8215059983066,116.76474799488143,344.3376321554915,-2565135.1518543246,5085877.388410238,-2860735.0951766744,9.5
139,C139,-26.822242002259365,116.76293300227972,344.1376321554915,-2564957.3913498335,5085925.627049959,-2860807.78500572,128.0
140,C140,-26.826063996021304,116.76196799864931,344.7376321554915,-2564785.9197195447,5085798.667921841,-2861185.9878147454,232.0
141,C141,-26.826794997381175,116.76715899708078,347.5376321554915,-2565231.345078352,5085535.8709361395,-2861259.5339757125,265.5
142,C142,-26.82708799771316,116.76419200031549,346.2376321554915,-2564960.8724492798,5085654.583593666,-2861287.919492368,94.5
143,C143,-26.827395075629703,116.76668092555774,347.3376321554915,-2565175.3168647084,5085530.322768501,-2861318.780055265,43.1
144,C144,-26.824394999092593,116.76784799731522,346.8376321554915,-2565346.2687756587,5085611.615301346,-2861021.90076051,316.9
145,C145,-26.826075002783796,116.76696999481986,347.3376321554915,-2565230.703841491,5085576.319542185,-2861188.249521331,180.6
146,C146,-26.822620001916555,116.76643599851704,345.8376321554915,-2565260.5057455893,5085753.279113865,-2860845.9305765475,179.4
147,C147,-26.824621002934478,116.7673229975502,346.8376321554915,-2565294.5798236504,5085625.031468713,-2861044.248747215,318.1
148,C148,-26.822367996066227,116.76440200014129,344.9376321554915,-2565085.272461076,5085854.875624401,-2860820.604892354,41.9
149,C149,-26.822393998690973,116.76679499678544,345.6376321554915,-2565297.380181839,5085747.135639257,-2860823.4920206964,95.6
150,C150,-26.823601997491142,116.76681300291735,346.4376321554915,-2565272.098247357,5085693.038999092,-2860943.3053668644,264.4
151,C151,-26.82448000205845,116.76088900226763,343.9376321554915,-2564725.4857436717,5085917.052143828,-2861028.9974815845,233.1
152,C152,-26.82561299649849,116.76077199988543,344.3376321554915,-2564689.751372892,5085872.022448558,-2861141.211550977,126.9
153,C153,-26.825371004606613,116.76923599641442,347.6376321554915,-2565447.8083032034,5085506.532217263,-2861118.7720284224,10.6
154,C154,-26.82595099857767,116.76004200088532,344.0376321554915,-2564617.2220237204,5085889.367862652,-2861174.4985160846,349.4
155,C155,-26.820641001359515,116.765147999368,343.8376321554915,-2565189.9329564315,5085897.695116196,-2860649.333379896,148.1
156,C156,-26.82851000209342,116.76544700482562,347.4376321554915,-2565040.725518445,5085535.862759479,-2861429.0694123153,211.9
157,C157,-26.828291996655263,116.7625150002624,345.3376321554915,-2564784.5447623543,5085675.178509995,-2861406.565292017,285.6
158,C158,-26.828377996649426,116.76397799942607,346.3376321554915,-2564912.867459179,5085606.643970117,-2861415.5202829298,74.4
159,C159,-26.826198001598172,116.76891899734868,347.8376321554915,-2565401.126689363,5085483.96332258,-2861200.6375114117,63.1
160,C160,-26.826649999175885,116.76050699927464,344.4376321554915,-2564642.9200136294,5085837.662307367,-2861243.797353785,296.9
161,C161,-26.82043000077258,116.76396599801406,343.6376321554915,-2565089.6813447834,5085959.873051101,-2860628.378014252,200.6
162,C162,-26.822425995401627,116.76150100547775,344.0376321554915,-2564826.0952235037,5085981.437836178,-2860825.9340523984,159.4
163,C163,-26.82698052920831,116.76813587820071,347.8376321554915,-2565313.994042336,5085484.088964642,-2861278.0149716428,338.1
164,C164,-26.82813499935124,116.76684999622296,347.6376321554915,-2565173.779612855,5085489.954977837,-2861392.0794232837,21.9
165,C165,-26.824568996022574,116.76920800430457,347.2376321554915,-2565463.225360936,5085543.27210744,-2861039.286644499,115.6
166,C166,-26.820938002644578,116.7654689957254,344.9376321554915,-2565212.1813969878,5085870.942224294,-2860679.1990806176,244.4
167,C167,-26.82772200338793,116.76614299692085,347.1376321554915,-2565120.127475747,5085539.649453244,-2861351.0166075947,253.1
168,C168,-26.823585000144316,116.76060200111488,343.5376321554915,-2564719.9990934283,5085969.53892947,-2860940.315991029,106.9
169,C169,-26.826091998149074,116.76825300087371,347.7376321554915,-2565344.360884455,5085518.435792204,-2861190.1105684326,30.7
170,C170,-26.823187995449352,116.76046299498448,343.5376321554915,-2564716.5978512405,5085993.485655233,-2860901.058528108,329.3
171,C171,-26.82799100305915,116.76644700492663,347.5376321554915,-2565141.2134804307,5085514.346871481,-2861377.795913306,168.2
172,C172,-26.828196997358344,116.76601699901371,347.5376321554915,-2565098.4072509925,5085524.400405996,-2861398.164659943,191.8
173,C173,-26.829053996667053,116.76457300407559,347.1376321554915,-2564950.777743392,5085550.460225689,-2861482.723954541,305.7
174,C174,-26.826986363046203,116.76766763068485,347.7376321554915,-2565272.261458289,5085504.713578177,-2861278.546698194,54.3
175,C175,-26.821026999454325,116.76245899924437,344.7376321554915,-2564942.9109785133,5086001.564694457,-2860687.909397144,83.2
176,C176,-26.822652002588494,116.76088499984134,343.8376321554915,-2564766.245556419,5085998.763610558,-2860848.1924960627,276.8
177,C177,-26.828460999560534,116.76328699612452,345.9376321554915,-2564849.5035003023,5085633.55221326,-2861423.547069901,220.7
178,C178,-26.824899001853773,116.7607349963934,344.1376321554915,-2564702.4620021274,5085905.3980203355,-2861070.5196976797,139.3
179,C179,-26.820874995753545,116.76447699889749,343.8376321554915,-2565125.102728025,5085917.29068182,-2860672.4722406333,358.2
180,C180,-26.823368998550563,116.76816899663606,346.1376321554915,-2565397.5847957074,5085642.489058201,-2860920.1301067057,1.8
181,C181,-26.824058996328,116.76822999581213,346.7376321554915,-2565387.701777945,5085609.432410179,-2860988.630520265,135.7
182,C182,-26.823258995083485,116.76094200273332,343.6376321554915,-2564757.5597256673,5085968.9536796175,-2860908.124398913,224.3
183,C183,-26.82110399627194,116.7671090021194,344.7376321554915,-2565353.9378190567,5085789.945589005,-2860695.523315174,273.2
184,C184,-26.828384001148006,116.7620160053449,345.0376321554915,-2564738.0606464306,5085693.168032309,-2861415.5272914744,86.8
185,C185,-26.827144995730343,116.76151399985072,344.7376321554915,-2564721.2803781093,5085770.723929254,-2861292.878560841,50.7
186,C186,-26.824085999914434,116.7606780039938,343.5376321554915,-2564715.4661833206,5085943.769178601,-2860989.8567230674,309.3
187,C187,-26.82562700418412,116.76838900012095,347.5376321554915,-2565366.8240104956,5085532.94742646,-2861144.0407475866,188.2
188,C188,-26.824699996855767,116.7687779974474,347.1376321554915,-2565422.0676662643,5085556.59776748,-2861052.195288536,171.8
189,C189,-26.823208000448354,116.76855700528263,346.2376321554915,-2565435.690658196,5085632.382965094,-2860904.255053658,325.7
190,C190,-26.82405800223847,116.76907999610727,346.9376321554915,-2565463.2508303635,5085571.577275343,-2860988.6224715714,34.3
191,C191,-26.828164000670203,116.76493499696596,346.9376321554915,-2565002.8712066505,5085573.8353792345,-2861394.631155268,103.2
192,C192,-26.827533997377362,116.76105200428304,344.3376321554915,-2564671.3521388145,5085773.7158484375,-2861331.162813513,256.8
193,C193,-26.82064899791159,116.76360599855742,343.9376321554915,-2565052.9154624697,5085966.452924873,-2860650.1692507532,240.7
194,C194,-26.82774100196081,116.7619800022635,344.9376321554915,-2564749.303938504,5085723.411199204,-2861351.9023138387,119.3
195,C195,-26.821404998871813,116.76684099743954,344.9376321554915,-2565323.451487673,5085788.667860556,-2860725.3784935316,18.3
196,C196,-26.82199400416484,116.76743599964101,345.3376321554915,-2565363.1638294803,5085736.052828426,-2860783.8031222173,341.7
197,C197,-26.82798400005703,116.76455300506264,346.7376321554915,-2564972.9388276907,5085598.8140512,-2861376.742404035,155.8
198,C198,-26.825314002685417,116.76879699896666,347.5376321554915,-2565410.086897293,5085528.653589399,-2861113.090408092,204.2
199,C199,-26.822271000239066,116.76057699780306,343.8376321554915,-2564747.4823750365,5086029.560265047,-2860810.5171067156,293.3
200,C200,-26.825360999680694,116.76732199925372,347.2376321554915,-2565277.987269817,5085592.35755443,-2861117.6022073855,66.7
201,C201,-26.828950003333517,116.76325800222857,346.0376321554915,-2564835.95793668,5085613.094534967,-2861471.944698823,70.8
202,C202,-26.82802599973383,116.76360400374908,346.0376321554915,-2564887.477600619,5085638.86442763,-2861380.5794210844,289.2
203,C203,-26.824688000999117,116.7597500024639,343.4376321554915,-2564619.4970481317,5085958.351027194,-2861049.3394317334,208.3
204,C204,-26.82890899927767,116.76541300255496,347.6376321554915,-2565028.801901284,5085519.728423504,-2861468.612366675,151.7
205,C205,-26.824565997359024,116.76036900276438,343.5376321554915,-2564677.230526246,5085936.170446521,-2861037.32046439,345.8
206,C206,-26.82811299983135,116.76550800390227,347.1376321554915,-2565054.9601426125,5085550.619475315,-2861389.6784503274,14.2
207,C207,-26.82039499885767,116.76617600067942,344.0376321554915,-2565286.8030275926,5085862.81023909,-2860625.0972690894,123.3
208,C208,-26.820248002909352,116.76570199822389,343.7376321554915,-2565247.9171398478,5085890.355087513,-2860610.425957088,236.7
209,C209,-26.82094099771358,116.76623700002062,344.3376321554915,-2565280.044637529,5085835.945363459,-2860679.224529517,260.8
210,C210,-26.821148998942448,116.76583599828167,344.9376321554915,-2565240.007662478,5085845.092095099,-2860700.0636945567,99.2
211,C211,-26.82066300365956,116.76584499734491,344.0376321554915,-2565251.3872408387,5085865.666635043,-2860651.5993497884,38.3
212,C212,-26.820712999084513,116.76707800183988,344.6376321554915,-2565359.949847359,5085808.707627441,-2860656.8139401167,321.7
213,C213,-26.82552000403989,116.75946400230919,343.5376321554915,-2564575.4182471153,5085934.0846627755,-2861131.655225712,175.8
214,C214,-26.825540004843386,116.7602739966026,344.0376321554915,-2564647.0687695853,5085897.333971711,-2861133.858588588,184.2
215,C215,-26.825051000858373,116.75960000488905,343.5376321554915,-2564598.0499032093,5085948.937509001,-2861085.2790200748,313.3
216,C216,-26.82601500031781,116.75940200176024,343.5376321554915,-2564558.770145614,5085914.758482029,-2861180.6014887313,46.7
